customer_geolocation_lat,customer_geolocation_lng,customer_geolocation_city,customer_geolocation_state
-7.521612423,-34.90932721,caapora,PB
-6.8266423860000005,-35.75993618,arara,PB
-6.930678609,-34.86891239,lucena,PB
-7.246221366,-35.66863712,riachao do bacamarte,PB
-7.520928369,-34.91617551,caaporã,PB
-6.81992222,-35.64147191,serraria,PB
-7.097437789,-35.23371893,sapé,PB
-6.9040744279999995,-36.01124479,algodão de jandaíra,PB
-6.965790404,-35.79707639,remígio,PB
-7.030629338,-35.46477767,mulungu,PB
-6.947982726,-35.54495801,alagoinha,PB
-6.9660670829999995,-35.79355398,remigio,PB
-7.377297525,-35.63001541,itatuba,PB
-6.864879609,-35.60877539,pilões,PB
-7.060950707999999,-35.32048283,mari,PB
-7.287358783999999,-35.59923341,inga,PB
-7.265768307999999,-35.26060792,pilar,PB
-7.125105987,-35.42433604,gurinhem,PB
-7.1433029999999995,-35.353034,caldas brandao,PB
-7.12749294,-34.95502472,varzea nova,PB
-7.373393797,-35.24073552,juripiranga,PB
-7.146838536000001,-35.23806348,sobrado,PB
-7.424419819,-34.91045277,alhandra,PB
-7.174641022,-35.58946359,juarez tavora,PB
-7.357359193,-35.43998563,salgado de sao felix,PB
-7.141220998,-35.09316637,cruz do espirito santo,PB
-7.4730605379999995,-34.80818636,pitimbu,PB
-6.866629102,-35.61244401,piloes,PB
-7.1393909760000005,-35.08682604,cruz do espírito santo,PB
-7.125343327,-34.95263318,várzea nova,PB
-7.247979164,-35.38216042,são josé dos ramos,PB
-7.353397004,-35.90103084,queimadas,PB
-7.232781142,-35.91307189,santa cecilia de umbuzeiro,PB
-7.748922,-35.900234000000005,santa cecilia,PB
-7.483577482,-36.13308308,boqueirao,PB
-7.7514350610000005,-36.31921472,barra de sao miguel,PB
-7.6443164999999995,-35.55104625,natuba,PB
-7.694243497,-35.66453939,umbuzeiro,PB
-7.358277166000001,-35.78813303,fagundes,PB
-7.546350309,-35.70837676,aroeiras,PB
-7.181092336,-35.98476336,sao jose da mata,PB
-7.692883581,-36.15725894,riacho de santo antonio,PB
41.38532755,-8.717341701,são josé da mata,PB
-7.493769065,-36.28925272,cabaceiras,PB
-7.5233300000000005,-36.00005,barra de santana,PB
-7.633933992999999,-36.43475454,sao domingos do cariri,PB
-7.743232162000001,-36.06298763,alcantil,PB
-7.742462115,-35.87916573,santa cecília,PB
-7.667585677999999,-36.88076379,sume,PB
-7.520158122000001,-36.71049305,serra branca,PB
-7.893729147999999,-37.11435257,monteiro,PB
-7.390804827999999,-36.80645019,sao jose dos cordeiros,PB
-7.679067497,-36.88866958,sumé,PB
-7.623020022,-37.15007936,ouro velho,PB
-7.391408387,-36.53146967,são joão do cariri,PB
-7.697511686,-37.08284795,prata,PB
-7.888096772000001,-36.82274422,camalau,PB
-7.7959724029999995,-36.66106238,congo,PB
-8.078213981000001,-37.094921500000005,zabele,PB
-7.317522362999999,-36.65464974,parari,PB
-7.566602637000001,-37.06045359,amparo,PB
-8.082587166,-36.85144034,sao joao do tigre,PB
-7.6304631579999995,-36.6041615,coxixola,PB
-6.982217132000001,-34.83016206,pindurão,PB
-7.606377141,-36.81613928,santa luzia do cariri,PB
-7.39045523,-36.53387782,sao joao do cariri,PB
-7.890866869,-36.82607007,camalaú,PB
-6.993058669,-36.71191099,junco do seridó,PB
-7.221472587,-36.63432088,santo andre,PB
-7.20651821,-36.8251083,taperoa,PB
-6.87373328,-36.91189865,santa luzia,PB
-7.379848429,-36.94218157,livramento,PB
-6.940760712,-36.62703592,tenorio,PB
-6.77069609,-36.98940547,varzea,PB
-6.928108637,-37.09177706,são mamede,PB
-7.067890356,-36.57977258,juazeirinho,PB
-6.927377151,-37.09180861,sao mamede,PB
-6.994140648999999,-36.71401585,junco do serido,PB
-7.2114243060000005,-37.05905567,cacimbas,PB
-7.288768938,-37.08492729,desterro,PB
-7.074359265,-36.73453284,assuncao,PB
-6.771206145,-36.99256648,várzea,PB
-7.246921096,-36.48860882,gurjao,PB
-6.77589697,-36.79834595,sao jose do sabugi,PB
-7.207134683,-36.82129666,taperoá,PB
-6.774287508,-36.79941121,são josé do sabugi,PB
-7.019567228,-37.27659293,patos,PB
-7.093120278,-38.17354112,aguiar,PB
-7.635474682999999,-37.87650349,tavares,PB
-7.514639122,-37.63943504,água branca,PB
-7.735443497,-37.99534074,princesa isabel,PB
-7.476206346000001,-38.04042057,nova olinda,PB
-7.2218732910000005,-37.25617067,teixeira,PB
-7.38253496,-37.51006613,imaculada,PB
-6.907256581,-37.59801836,condado,PB
-7.386653282,-37.98907108,santana dos garrotes,PB
-7.218650909,-37.39916374,mae d'agua,PB
-7.42952492,-38.07156868,pedra branca,PB
-7.301726751,-38.152230700000004,itaporanga,PB
-7.51623339,-37.64131593,agua branca,PB
-7.228539911,-37.75194376,olho d'água,PB
-7.2589871729999995,-37.42675483,mãe d'água,PB
-7.534674812,-37.81765264,juru,PB
-7.158442899,-37.30572904,sao jose do bonfim,PB
-6.906148401,-37.52030605,malta,PB
-7.019857138,-37.94396566,coremas,PB
-7.2517356610000006,-38.30001773,sao jose de caiana,PB
-7.199286667999999,-37.92781693,pianco,PB
-7.265602257,-37.33755934,matureia,PB
-7.179140529,-38.14944456,igaracy,PB
-7.7404635,-38.098183500000005,sao jose de princesa,PB
-7.124192999999999,-37.60752375,catingueira,PB
-6.846009231,-37.32543604,sao jose de espinharas,PB
-7.123977769,-36.94639316,areia de baraunas,PB
-7.160750862,-37.30649873,são josé do bonfim,PB
-7.085861346000001,-37.44498147,santa teresinha,PB
-7.250292602000001,-38.29828079999999,são josé de caiana,PB
-7.229767722,-37.74877,olho d'agua,PB
-7.199714532000001,-37.92483826,piancó,PB
-6.740552934,-37.56897781,vista serrana,PB
-6.8896935,-37.724274,são bentinho,PB
-6.35190929,-37.75181651,catole do rocha,PB
-6.77114866,-38.23821995,sousa,PB
-6.767805038,-37.80071882,pombal,PB
-6.349672904,-37.49767073,brejo do cruz,PB
-6.494015954,-37.44918481,sao bento,PB
-6.43618329,-37.65561848,riacho dos cavalos,PB
-6.890714277000001,-37.7236427,sao bentinho,PB
-6.379865915,-37.82503165,brejo dos santos,PB
-6.5990396989999995,-37.62288237,paulista,PB
-6.783582591,-38.08461697,aparecida,PB
-6.841847721000001,-38.34534713,marizopolis,PB
-6.943161,-38.130713,sao jose da lagoa tapada,PB
-6.61794359,-38.09686621,sao francisco,PB
-6.33497861,-37.74332644,catolé do rocha,PB
-6.590710164,-37.9139411,lagoa,PB
-6.212087167000001,-37.35592629,sao jose do brejo do cruz,PB
-6.942173046000001,-38.16266633,são josé da lagoa tapada,PB
-6.54083063,-37.71173132,mato grosso,PB
-6.520365,-38.17927929,lastro,PB
-6.553717272999999,-37.80556245,jerico,PB
-6.549588906,-37.80074628,jericó,PB
-6.916206082,-38.32470214,nazarezinho,PB
-6.48878934,-37.44747644,são bento,PB
-6.592757966000001,-38.11472804,santa cruz,PB
-6.446266941,-37.92685691,bom sucesso,PB
-6.188745867000001,-37.53417933,belem do brejo do cruz,PB
-6.8952259389999995,-38.56192120000001,cajazeiras,PB
-7.215725393,-38.36840585,serra grande,PB
-7.037027997,-38.34586439,carrapateira,PB
-6.730480094,-38.44648069,são joão do rio do peixe,PB
-7.557180012000001,-38.50865662,conceição,PB
-7.705123577,-38.1561742,manaíra,PB
-7.785227355,-38.29392362,manaira,PB
-7.556145708,-38.50731056,conceicao,PB
-6.519126742,-38.41503644,uirauna,PB
-7.426769898,-38.26366371,diamante,PB
-7.55252954,-38.33337187,santana de mangueira,PB
-7.1211837220000005,-38.49768503,sao jose de piranhas,PB
-6.923309607,-38.67459956,cachoeira dos indios,PB
-6.869835018,-38.38887397,sao joao do rio do peixe,PB
-7.504601158,-38.41003429,ibiara,PB
-6.452327552000001,-38.55088439,bernardino batista,PB
-7.313537567000001,-38.51404478,bonito de santa fe,PB
-6.4036714120000005,-38.49845283,poco dantas,PB
-6.581379835,-38.59850318,triunfo,PB
-7.4185721739999995,-38.21743473,boa ventura,PB
-6.52143858,-38.41085045,uiraúna,PB
-6.8709869999999995,-38.648447999999995,bom jesus,PB
-6.722515625,-38.64154248,santa helena,PB
-6.57609087,-38.51217337,poco de jose de moura,PB
-7.212765463999999,-38.58508684,monte horebe,PB
-7.625139551,-38.55847188,santa ines,PB
-7.119199591,-38.50188922,são josé de piranhas,PB
-6.482814165,-38.47966669,joca claudino,PB
-6.927813745,-38.6745291,cachoeira dos índios,PB
-7.627928282999999,-38.55988836,santa inês,PB
-5.909983102999999,-35.26737962,parnamirim,RN
-6.077273523,-35.23470582,sao jose de mipibu,RN
-6.333077341,-35.30094182,espirito santo,RN
-6.26826466,-35.20863808,goianinha,RN
-6.3449713910000005,-35.37069223,varzea,RN
-6.091229123,-35.20690868,nísia floresta,RN
-6.269637,-35.303534,espírito santo,RN
-6.319734352999999,-35.07882975,vila flor,RN
-6.067460431000001,-35.24442674,são josé de mipibu,RN
-6.369812033,-35.00819568,baía formosa,RN
-6.427443,-35.129933,canguaretama,RN
-6.22909446,-35.04866212,tibau do sul,RN
-6.068178629,-35.33334394,monte alegre,RN
-6.487937421,-35.28552756,montanhas,RN
-6.1969005,-35.166892499999996,arez,RN
-6.05726261,-35.10656513,nisia floresta,RN
-6.436444945,-35.21773331,pedro velho,RN
-5.873415697,-35.225807,pipa,RN
-6.36910692,-35.00632271,baia formosa,RN
-6.263932045,-35.32676077,jundiá,RN
-6.047601112000001,-35.42757896,vera cruz,RN
-6.26832,-35.3278305,jundia,RN
-6.231369045,-36.02080316,santa cruz,RN
-5.862482865,-35.34451373,macaiba,RN
-5.767733285,-35.27546681,sao goncalo do amarante,RN
-6.309088318,-35.48321304,santo antonio,RN
-6.4175522,-35.70414243,serra de sao bento,RN
-6.315617061,-35.71158346,sao jose do campestre,RN
-6.152205909,-35.606115100000004,boa saude,RN
-6.477384719,-35.43210227,nova cruz,RN
-5.775000304,-35.26965629,são gonçalo do amarante,RN
-6.307387553,-35.47548739,santo antônio,RN
-6.432746367000001,-36.203885299999996,jacana,RN
-5.862950904,-35.34356439,macaíba,RN
-6.201564544,-35.80181395,tangara,RN
-6.243699089,-36.18568401,campo redondo,RN
-6.362895,-36.1592045,coronel ezequiel,RN
-6.201558584,-35.80343265,tangará,RN
-6.3950368189999995,-35.59466936,lagoa d'anta,RN
-6.152259739,-36.11690373,lajes pintadas,RN
-6.437065036,-35.63694873,passa e fica,RN
-6.1882368020000005,-35.35650095,brejinho,RN
-5.98869925,-35.58008946,bom jesus,RN
-6.104745015,-35.71256019,serra caiada,RN
-6.326897737,-35.71435744,são josé do campestre,RN
-6.429163927,-36.20584943,jaçanã,RN
-6.467564664,-35.94704135,japi,RN
-6.440139081,-35.78435412,monte das gameleiras,RN
-6.3414225,-36.08485875,sao bento do trairi,RN
-6.122106,-35.47527893,lagoa salgada,RN
-6.036998858,-35.69038835,senador eloi de souza,RN
-6.279326999999999,-35.495118,serrinha,RN
-6.040511007,-37.02512581,jucurutu,RN
-6.451169021,-36.87813782,sao jose do serido,RN
-6.695371475,-36.66042074,parelhas,RN
-6.259081452,-36.51768111,currais novos,RN
-6.095652177000001,-36.46932952,lagoa nova,RN
-6.591276,-36.78131025,jardim do serido,RN
-6.469114791,-37.09447937,caico,RN
-6.707239641,-36.94469029,ouro branco,RN
-6.378062162999999,-37.35043814,jardim de piranhas,RN
-6.21796967,-36.68329799,sao vicente,RN
-6.124925214,-36.81297203,florania,RN
-6.438178996,-36.63736118,acari,RN
-6.475221071,-37.08324903,caicó,RN
-6.717623249,-37.20086871,sao joao do sabugi,RN
-6.144480043,-36.7161349,tenente laurentino cruz,RN
-6.378499793,-37.18672546,sao fernando,RN
-6.412712459,-36.78110006,cruzeta,RN
-6.771544675,-36.73584499,santana do serido,RN
-6.554601,-36.59499225,carnauba dos dantas,RN
-6.944896567000001,-36.71536273,equador,RN
-6.661383162000001,-37.39013961,serra negra do norte,RN
-6.581456552000001,-36.77344077,jardim do seridó,RN
-6.815330026,-37.19981647,ipueira,RN
-6.5569593589999995,-36.59270578,carnaúba dos dantas,RN
-6.76894909,-36.73490942,santana do seridó,RN
-6.03471916,-36.34743899,cerro cora,RN
-6.046348178,-36.34828993,cerro corá,RN
-6.464164295,-37.27195426,timbauba dos batistas,RN
-6.222532886000001,-36.68144531,são vicente,RN
-6.001245,-35.870544,lagoa de velhos,RN
-5.900165972999999,-35.76052466,são paulo do potengi,RN
-5.8922203,-35.76387902,sao paulo do potengi,RN
-5.878543232999999,-35.93521954,ruy barbosa,RN
-5.97386511,-36.07496531,sao tome,RN
-5.82380615,-35.55283097,ielmo marinho,RN
-5.80513696,-35.82136929,riachuelo,RN
-6.09028,-35.94444,serra da tapuia,RN
-5.951416924,-35.92636073,barcelona,RN
-6.107529075,-35.91378341,sitio novo,RN
-5.840761516000001,-35.69296348,santa maria,RN
-5.8952155170000005,-35.63965586,são pedro,RN
-5.975613,-36.07785675,são tomé,RN
-5.8952155170000005,-35.63965586,sao pedro,RN
-5.959854619,-36.65557494,santana do matos,RN
-5.108411659,-36.32131151,guamaré,RN
-5.69738231,-36.52940206,fernando pedroza,RN
-5.120745832,-35.64212942,são miguel do gostoso,RN
-5.287950698,-36.763057200000006,alto do rodrigues,RN
-5.672508681,-36.60113737,angicos,RN
-5.193238406,-35.46446796,touros,RN
-5.639049126000001,-35.42621272,ceará-mirim,RN
-5.537010512,-35.82092851,joão câmara,RN
-5.536273467000001,-35.8137806,joao camara,RN
-5.110823178,-36.63497009,macau,RN
-5.758890632999999,-35.9991057,caicara do rio do vento,RN
-5.7057775479999995,-35.29998433,extremoz,RN
-5.638284672,-35.42349935,ceara-mirim,RN
-5.172015,-35.737424,sao miguel do gostoso,RN
-5.5009125,-36.50727375,afonso bezerra,RN
-5.09842537,-36.24165651,galinhos,RN
-5.989215444,-36.41210259,bodo,RN
-5.357335383000001,-36.1228611,jandaira,RN
-5.617523948,-35.65355202,poco branco,RN
-5.521282599999999,-36.38155414,pedro avelino,RN
-5.149659003,-35.8780395,pedra grande,RN
-5.260622485,-36.72318057,pendencias,RN
-5.510015748,-36.85754708,ipanguacu,RN
-5.108560762,-36.32038959,guamare,RN
-5.063537655,-36.05172986,caiçara do norte,RN
-5.126256657,-35.63573595,sao miguel de touros,RN
-5.06428,-36.05275,caicara do norte,RN
-5.6999504629999995,-36.25119642,lajes,RN
-5.624116936,-35.59981839,taipu,RN
-5.808972244,-36.88207878,sao rafael,RN
-5.802867001,-36.88554141,são rafael,RN
-5.649200861000001,-36.86995171,itaja,RN
-5.064373117,-36.03947774,sao bento do norte,RN
-5.224181366,-35.8376015,parazinho,RN
-5.758268462,-36.00425018,caiçara do rio do vento,RN
-5.355839542,-36.12673848,jandaíra,RN
-5.271145216,-35.38433508,rio do fogo,RN
-5.650088359,-35.42715178,ceara mirim,RN
-5.556070204,-36.87445038,ipanguaçu,RN
-5.261940264,-36.72268471,pendências,RN
-5.455005354,-35.55401775,pureza,RN
-5.690316421,-35.82009286,bento fernandes,RN
-5.633539795,-36.86902267,itajá,RN
-5.20625859,-37.35577141,mossoro,RN
-5.193675668,-37.34078669,mossoró,RN
-5.859327039,-37.31023716,campo grande,RN
-5.575405523,-36.92336239,acu,RN
-4.960484566,-37.13433881,areia branca,RN
-5.574980315,-36.91010698,açu,RN
-4.982299011,-37.1546592,grossos,RN
-6.017242851000001,-37.40831765,janduis,RN
-5.778390679,-37.10123941,parau,RN
-5.337916976,-36.835410499999995,carnaubais,RN
-5.06465,-36.83807,porto do mangue,RN
-5.864300355,-37.18792639,triunfo potiguar,RN
-5.084799039,-37.60913349,barauna,RN
-5.080310507,-37.62030369,baraúna,RN
-4.841182571,-37.25595852,tibau,RN
-5.6425431989999995,-37.26170323,upanema,RN
-5.176365323,-37.04133617,serra do mel,RN
-6.01960523,-37.40746271,janduís,RN
-5.776646004,-37.10155529,paraú,RN
-5.66032036,-37.79926594,apodi,RN
-6.0993981370000006,-37.642483399999996,patu,RN
-5.801016328999999,-37.561530600000005,caraúbas,RN
-6.157758437999999,-37.76681682,almino afonso,RN
-5.955589999,-37.70980849,olho-d'água do borges,RN
-6.079277222000001,-37.51449013,messias targino,RN
-5.786723708999999,-37.55663607,caraubas,RN
-5.456150082000001,-37.51558673,governador dix-sept rosado,RN
-5.518236,-37.7170775,felipe guerra,RN
-5.954733,-37.707578999999996,olho-d agua do borges,RN
-6.078343606000001,-37.71737126,rafael godeiro,RN
-5.956418531000001,-37.70550796,olho-d'agua do borges,RN
-5.7918672529999995,-38.06058969,rodolfo fernandes,RN
-6.115454242999999,-37.81348215,lucrecia,RN
-5.983574738,-37.81803652,umarizal,RN
-6.21535226,-37.88611452,antonio martins,RN
-6.088736432999999,-37.91078476,martins,RN
-6.028374348,-37.9927091,portalegre,RN
-6.217024238,-37.88822693,antônio martins,RN
-6.111970701000001,-37.95801171,serrinha dos pintos,RN
-6.160635871,-37.84342913,frutuoso gomes,RN
-5.842366444,-37.99785696,itaú,RN
-6.116338441,-37.81336328,lucrécia,RN
-5.936895,-37.950754499999995,riacho da cruz,RN
-5.99361786,-37.94583854,vicosa,RN
-5.841350137999999,-37.99759161,itau,RN
-5.801142,-37.9870235,severiano melo,RN
-5.930171422999999,-38.04620044,taboleiro grande,RN
-6.279728851000001,-37.795882500000005,joão dias,RN
-6.2755019999999995,-37.79694675,joao dias,RN
-6.101156412999999,-38.20456609,pau dos ferros,RN
-6.217345367999999,-38.492464500000004,sao miguel,RN
-5.998234752999999,-38.16933235,sao francisco do oeste,RN
-6.206699717,-38.29467862,agua nova,RN
-6.29489593,-38.16084105,marcelino vieira,RN
-6.112401232000001,-38.31106143,encanto,RN
-6.2651069999999995,-38.041731,piloes,RN
-6.412968349,-38.3892705,luis gomes,RN
-6.461630499,-38.1798226,tenente ananias,RN
-6.264253955,-38.31011999,riacho de santana,RN
-5.999184596,-38.17132652,são francisco do oeste,RN
-6.314901107000001,-38.28438179,josé da penha,RN
-6.399482171,-38.01853583,alexandria,RN
-6.4157085,-38.3821965,luís gomes,RN
-6.4043634879999995,-38.32107376,major sales,RN
-6.211291929,-38.49637078,são miguel,RN
-6.317470947,-38.28541618,jose da penha,RN
-6.2651069999999995,-38.041731,pilões,RN
-6.321473999999999,-38.48946075,venha-ver,RN
-6.261869226,-38.44276186,coronel joao pessoa,RN
-6.09391777,-38.37767945,doutor severiano,RN
-6.196407281,-38.22344468,rafael fernandes,RN
-6.086618846,-38.126323,francisco dantas,RN
-6.485253907000001,-38.31191619,parana,RN
-3.725239945,-38.54577541,fortaleza,CE
-3.7551783210000003,-38.65934363,caucaia,CE
-3.8901147560000005,-38.44773102,eusebio,CE
-3.87268072,-38.46987085,eusébio,CE
-3.9017385,-38.384658,aquiraz,CE
-3.888808903,-38.60311289,pacatuba,CE
-3.971071418,-38.52352726,itaitinga,CE
-4.041626306,-38.63747239,guaiuba,CE
-3.8396322460000003,-38.59439688,maracanau,CE
-3.8808959439999997,-38.67441413,maranguape,CE
-3.8697215160000002,-38.58853286,maracanaú,CE
-3.504514941,-39.57289794,amanari,CE
-4.01278,-38.7,lages,CE
-3.68594435,-40.34070459,sobral,CE
-3.587652663,-40.54488181,alcântaras,CE
-3.799334565,-40.26410108,forquilha,CE
-4.078609136,-39.94592223,taperuaba,CE
-3.5839541560000003,-40.54179563,alcantaras,CE
-3.52327752,-40.34169124,massape,CE
-3.555576173,-40.64806083,coreau,CE
-3.948661855,-40.47467718,carire,CE
-3.903995475,-40.74463855,mucambo,CE
-3.538764773,-40.45524138,meruoca,CE
-3.9797482539999995,-40.69600134,pacuja,CE
-3.458968674,-40.20739012,santana do acarau,CE
-3.551279659,-40.65795882,coreaú,CE
-3.949838039,-40.47205855,cariré,CE
-3.92072512,-40.39101005,groairas,CE
-4.3370671860000005,-38.86945131,rafael arruda,CE
-3.5276474610000004,-40.34042001,massapê,CE
-3.773253645,-40.49911395,jaibaras,CE
-3.4595773289999996,-40.21277229,santana do acaraú,CE
-7.2287919910000005,-39.34169746,são josé do torto,CE
-3.9789986219999998,-40.69630786,pacujá,CE
-7.228799061,-39.3418226,sao jose do torto,CE
-15.62361765,-56.05347726,jordao,CE
-4.32314,-40.709509999999995,ipu,CE
-4.341212389,-40.15062245,santa quiteria,CE
-4.718573972,-40.56079296,nova russas,CE
-4.544436944,-40.71541874,ipueiras,CE
-4.198383113999999,-40.48416021,varjota,CE
-4.75392998,-40.82767417,ararenda,CE
-4.648651155,-40.20022123,catunda,CE
-4.242766348,-40.64700493,pires ferreira,CE
-4.905313371,-40.7566759,ipaporanga,CE
-4.142647121,-40.58425596,reriutaba,CE
-4.404291229,-40.4033111,hidrolândia,CE
-4.41176494,-40.39969651,hidrolandia,CE
-4.327166532,-40.15502546,santa quitéria,CE
-4.744063398,-40.92388948,poranga,CE
-4.752986273,-40.83065274,ararendá,CE
-3.7278060760000002,-40.99009582,tiangua,CE
-3.5659125,-41.091939,vicosa do ceara,CE
-4.165812686000001,-40.93422884,carnaubal,CE
-4.043724769,-40.86803543,sao benedito,CE
-4.166813757,-40.75206517,guaraciaba do norte,CE
-3.759673844,-40.81892596,frecheirinha,CE
-3.8591077310000004,-40.91678318,ubajara,CE
-3.7317664460000004,-40.98701168,tianguá,CE
-4.0458564280000004,-40.86612163,são benedito,CE
-3.567586953,-41.09430121,viçosa do ceará,CE
-4.41270949,-40.90357121,croata,CE
-3.920747424,-40.88862326,ibiapina,CE
-4.048248082,-40.75400309,graca,CE
-4.415312546,-40.912684000000006,croatá,CE
-3.313729871,-40.55747251,uruoca,CE
-2.9066059660000003,-40.84265447,camocim,CE
-3.1197168810000004,-40.83047989,granja,CE
-3.221502912,-40.69461233,martinopole,CE
-3.035423836,-41.24312082,chaval,CE
-3.467241113,-40.68206178,moraujo,CE
-2.894691218,-41.27579072,barroquinha,CE
-2.8927677010000004,-41.27222374,bitupita,CE
-3.160056,-40.644143,martinópole,CE
-3.357236796,-40.46879358,senador sa,CE
-3.123677808,-40.15156014,marco,CE
-2.9236511060000003,-40.17586556,cruz,CE
-3.061693817,-40.16599214,bela cruz,CE
-2.881679432,-40.12192698,acarau,CE
-2.795139681,-40.51783867,jijoca de jericoacoara,CE
-3.4967362860000004,-39.57880187,itapipoca,CE
-2.921320933,-39.91379798,itarema,CE
-2.898941897,-40.00673211,acaraú,CE
-3.5140996939999996,-39.49148925,deserto,CE
-3.227129918,-40.12524062,morrinhos,CE
-3.362223974,-39.83323645,amontada,CE
-3.5706637239999997,-39.96859384,miraima,CE
-2.8626022780000002,-40.41014885,caicara,CE
-3.4123202669999997,-39.03098932,paracuru,CE
-3.9465648539999996,-39.43058267,apuiares,CE
-3.596534525,-39.43317913,tururu,CE
-3.43839817,-39.15010765,paraipaba,CE
-3.858105889,-39.33704832,sebastiao de abreu,CE
-3.6096690000000002,-38.9666105,sao goncalo do amarante,CE
-3.622884637,-39.51173584,uruburetama,CE
-3.22068043,-39.26877277,trairi,CE
-3.54965078,-38.82545985,pecem,CE
-3.674421932,-39.33628438,umirim,CE
-3.6913951560000005,-39.58341808,itapage,CE
-3.7013071280000003,-39.57384364,itapajé,CE
-3.745330306,-39.79021158,irauçuba,CE
-3.687170547,-39.58861568,itapaje,CE
-3.788593751,-39.26626853,pentecoste,CE
-3.74661027,-39.78233176,iraucuba,CE
-3.6762644910000004,-39.24024218,sao luis do curu,CE
-3.606840725,-38.97091749,são gonçalo do amarante,CE
-3.670851027,-39.23894586,são luís do curu,CE
-3.989213822,-39.58255253,tejuçuoca,CE
-3.990665383,-39.57910648,tejucuoca,CE
-3.947055295,-39.43109868,apuiarés,CE
-4.225690029,-38.72911877,redencao,CE
-4.292686814,-38.637656400000004,barreira,CE
-4.4679658280000005,-38.90178674,capistrano,CE
-4.095851296,-39.23974439,paramoti,CE
-4.224805658,-38.72888763,redenção,CE
-4.357711457,-39.31491288,caninde,CE
-4.26189,-38.93054,guaramiranga,CE
-4.559058445,-38.91493704,itapiuna,CE
-4.231187563,-39.19426824,caridade,CE
-4.224936243,-38.92043765,pacoti,CE
-4.35873113,-39.31300631,canindé,CE
-4.331402612,-38.88073575,baturite,CE
-4.300709335,-38.99163951,mulungu,CE
-4.329578176,-38.87222457,baturité,CE
-4.222732936,-38.70845221,acarape,CE
-4.3711511430000005,-38.80931089,aracoiaba,CE
-4.419831193,-39.04493199,aratuba,CE
-4.561254819,-38.92179653,itapiúna,CE
-4.486621026,-38.59571797,ocara,CE
-4.147018834,-38.85569325,palmacia,CE
-3.825896451,-38.45635743,lagoa do mato,CE
-4.050357373,-39.448793,general sampaio,CE
-4.676841776,-37.826594899999996,itaicaba,CE
-4.123006726,-38.24515187,cascavel,CE
-4.16954853,-38.45219756,pacajus,CE
-4.562180014,-37.76662475,aracati,CE
-4.185336293,-38.12832286,beberibe,CE
-4.8367846530000005,-37.77711067,jaguaruana,CE
-4.702323542,-37.36329417,icapui,CE
-4.449503861,-37.80014889,fortim,CE
-4.103667443,-38.4955643,horizonte,CE
-4.0931273269999995,-38.304855100000005,pindoretama,CE
-4.301036828,-38.50134905,chorozinho,CE
-4.260743726,-38.053175,sucatinga,CE
-4.706189675,-37.36610439,icapuí,CE
-4.0482945,-38.187882,caponga,CE
-4.129987744,-38.49803688,queimados,CE
-5.272722838,-38.27386382,sao joao do jaguaribe,CE
-4.936536092,-37.97000537,russas,CE
-5.11327014,-38.36673257,morada nova,CE
-5.156755877,-38.09339541,limoeiro do norte,CE
-5.069803091,-37.98568678,quixere,CE
-5.244244277,-38.12619442,tabuleiro do norte,CE
-5.520457245,-38.27143101,alto santo,CE
-5.811269475,-38.30429411,iracema,CE
-4.980867834,-38.63882237,ibicuitinga,CE
-5.7231480029999995,-38.15568823,potiretama,CE
-5.272762608,-38.27382644,são joão do jaguaribe,CE
-4.995,-38.00333,sao joao de deus,CE
-4.74831,-37.96256215,palhano,CE
-5.083044796,-37.91118134,lagoinha,CE
-7.862896665,-37.96982523,flores,CE
-7.2317866429999995,-39.35032377,juazeiro do norte,CE
-7.245726014,-39.42611093,crato,CE
-7.080228592,-40.36059517,campos sales,CE
-7.314259965,-39.30379684,barbalha,CE
-6.87354714,-39.87269125,assaré,CE
-6.8740731,-39.87014253,assare,CE
-7.09548235,-39.67880714,nova olinda,CE
-7.18741609,-39.73892551,santana do cariri,CE
-6.9987865970000005,-39.73992468,altaneira,CE
-7.277169788999999,-40.45343197,salitre,CE
-7.210015534,-40.13832264,araripe,CE
-6.9250229999999995,-39.5734455,farias brito,CE
-7.094504763,-40.02886969,potengi,CE
-6.684456634,-39.75605209,tarrafas,CE
-7.588088395,-39.27881329,jardim,CE
-7.830512992999999,-39.07565592,penaforte,CE
-7.040442369,-39.28064212,caririacu,CE
-7.489639329,-38.989040100000004,brejo santo,CE
-7.341492,-39.0244625,abaiara,CE
-7.246373338,-39.16629492,missao velha,CE
-6.889933678999999,-39.21587776,granjeiro,CE
-7.316180662000001,-38.94205703,milagres,CE
-7.389679115,-38.77586747,mauriti,CE
-7.535494409,-39.11564186,porteiras,CE
-7.68826509,-39.00629756,jati,CE
-7.041955026,-39.28572647,caririaçu,CE
-7.247640027999999,-39.13832005,missão velha,CE
-7.17061868,-34.83513376,mangabeira,CE
-6.792211373,-38.71914095,ipaumirim,CE
-6.942080677000001,-38.96987284,aurora,CE
-6.755386742000001,-38.96694519,lavras da mangabeira,CE
-7.179494047,-38.77925355,barro,CE
-6.731387957999999,-38.71584566,baixio,CE
-6.642756535,-38.69727349,umari,CE
-6.398906499,-38.86004137,ico,CE
-5.8844276110000004,-38.60992395,jaguaribe,CE
-5.4535839820000005,-38.46299838,jaguaribara,CE
-6.050648037999999,-38.46417029,pereiro,CE
-6.3993144939999995,-38.858517799999994,icó,CE
